CustomerId,First Name,Last Name,Sex,Phone,Addressline1,city,state,postcode,Lat,Lon
13391,Kelsie,Meyer,F,479 675 3688,1555 E MAIN ST,BOONEVILLE,AR,72927,-93.901839,35.1433659
13394,Isla,Miles,F,(417) 847-3138,1011 Old Exeter Road, Cassville, MO,65625,-93.8865406,36.6771595
13395,Jeffrey,Fritz,M,(515) 432-2416,1815 South Story, Boone, IA,50036,-93.8796703,42.0361426
13396,Sandra,Terrell,F,(763) 682-2958,1315 Hwy 25 North, Buffalo, MN,55313,-93.8784754,45.1901279
13397,Krish,Ho,M,501 362 8188,1500 HWY 25B NORTH,HEBER SPRINGS,AR,72543,-93.8685793,45.1300539
13398,Karen,Bolton,F,(318) 688-7700,6235 Westport Ave, Shreveport, LA,71129,-93.8678225,32.4463804
13402,Fiona,Ford,F,(409) 735-2417,795 Tx Ave, Bridge City, TX,77611,-93.844535,30.0246224
13403,Taniyah,Velazquez,F,(318) 688-0538,9550 Mansfield Rd, Shreveport, LA,71118,-93.8192061,32.3885005
13404,Jerry,Rollins,M,(318) 797-5970,1645 East Industrial, Shreveport, LA,71105,-93.789746,32.4020398
13405,Anika,Cook,F,(409) 883-5244,3115 Edgar Brown Dr, W.Orange, TX,77630,-93.7655777,30.0905235
13408,Elianna,Nixon,F,(660) 885-5536,1712 East Ohio, Clinton, MO,64735,-93.7505704,38.3627324
13410,Giovanni,Jarvis,M,(660) 747-1505,301 E. Cooper Avenue, Warrensburg, MO,64093,-93.7355134,38.7811825
13411,Jaylin,Prince,M,(479) 738-2001,East Lee Street, Huntsville, AR,72740,-93.7344059,36.0860283
13414,Clarissa,Haney,F,(417) 678-5800,3020 South Elliott, Aurora, MO,65605,-93.7149545,36.9464642
13416,Parker,Schmitt,M,(515) 274-6224,1001 73rd Street, Des Moines, IA,50311,-93.7138994,41.5974872
13417,Jewel,Adams,F,(318) 872-5711,1043 Washington, Mansfield, LA,71052,-93.710825,32.0310906
13418,Erin,Yoder,F,(318) 747-0173,2536 Airline Dr, Bossier City, LA,71111,-93.706401,32.5481745
13419,Savannah,Whitehead,F,(515) 233-1345,3015 Grand Ave, Ames, IA,50010,-93.622655,42.0521029
13420,Zechariah,Smith,M,(870) 777-5500,2400 N Hervey St, Hope, AR,71801,-93.6146204,33.6808419
13421,Jaquan,Frank,M,870 777 5500,2400 N HERVEY ST,HOPE,AR,71801,-93.6146204,33.6808419
13422,June,Steele,F,(515) 287-7700,5101 Se 14th Street, Des Moines, IA,50320,-93.5930508,41.5368327
13425,Shane,Schaefer,M,(870) 423-4636,1000 West Trimble, Berryville, AR,72616,-93.5871454,36.3762601
13426,Shayla,Daniels,F,870 423 4636,1000 W TRIMBLE AVE,BERRYVILLE,AR,72616,-93.5871454,36.3762601
13427,Lily,Best,F,(515) 963-1111,1002 Se National Dr, Ankeny, IA,50021,-93.5849866,41.705187
13428,Avery,Trevino,F,(973) 209-4242,230 State Highway, Franklin, NJ,7416,-93.579984,37.211867
13429,Ben,Stein,M,(660) 646-6000,1000 Graves St., Chillicothe, MO,64601,-93.5564519,39.776447
13430,Armani,Wiggins,F,(515) 961-8955,1500 North Jefferson, Indianola, IA,50125,-93.55576,41.3734523
13431,Heidi,Guerrero,F,(218) 326-9682,1400 South Pokegama Avenue, Grand Rapids, MN,55744,-93.5260871,47.2166303
13434,Jordyn,Simon,F,(507) 835-2250,1300 North State St, Waseca, MN,56093,-93.5070524,44.0907038
13435,Karlee,Li,F,(318) 256-9207,155 San Antonio Ave, Many, LA,71449,-93.4923804,31.5667984
13436,Alisa,Hopkins,F,(417) 732-1473,1150 Us Hwy 60 East, Republic, MO,65738,-93.484564,37.1127109
13437,Paisley,Morrow,F,(318) 539-5660,1920 South Arkansas, Springhill, LA,71075,-93.4627578,32.9846026
13439,Duncan,James,M,(479) 754-2046,1230 Market Street, Clarksville, AR,72830,-93.4603541,35.4486868
13441,Lindsay,Kelley,F,(952) 829-9040,12195 Singletree Lane, Eden Prairie, MN,55344,-93.4311197,44.8561682
13447,Trinity,Pham,F,(952) 445-8013,8101 Old Carriage Court, Shakopee, MN,55379,-93.4177576,44.7792131
13448,Zayne,Maxwell,M,(417) 326-8424,2451 S. Springfield, Bolivar, MO,65613,-93.4039876,37.5917268
13449,Abbie,Campos,F,(763) 424-4842,8000 Lakeland Avenue, Brooklyn Park, MN,55445,-93.3853226,45.1003981
13450,Semaj,Lozano,M,(417) 272-8044,18401 State Hwy 13, Branson West, MO,65737,-93.3723263,36.6997874
13451,Sullivan,Arnold,M,(660) 438-7394,103 West Polk St, Warsaw, MO,65355,-93.3714372,38.261737
13452,Quinn,Grimes,F,(763) 421-2622,13020 Riverdale Drive, Coon Rapids, MN,55448,-93.3620699,45.2072294
13453,Lillianna,Orr,F,(417) 862-7447,3520 W Sunshine St., Springfield, MO,65807,-93.3523941,37.1803695
13455,Rubi,Armstrong,F,(337) 625-2849,525 North City Service Hwy, Sulphur, LA,70663,-93.3280544,30.2331284
13456,Humberto,Hines,M,(507) 377-2998,1550 Blake Avenue, Albert Lea, MN,56007,-93.3255979,43.6641168
13458,Orlando,Manning,M,(417) 865-8865,2825 N Kansas Expressway, Springfield, MO,65803,-93.3140907,37.2487276
13460,Tess,Simmons,F,(507) 332-0232,150 Western Avenue, Faribault, MN,55021,-93.3028979,44.2910123
13461,Katrina,Beltran,F,(417) 887-0855,3315 South Campbell, Springfield, MO,65807,-93.2990624,37.1537196
13462,Charlize,Nielsen,F,(337) 462-0259,1125 North Pine, Deridder, LA,70634,-93.2879818,30.8661657
13464,Carolyn,Zhang,F,(337) 238-9041,2204 South Fifth St, Leesville, LA,71446,-93.2746761,31.1187602
13466,Demarion,Ingram,M,(660) 826-7800,3201 West Broadway, Sedalia, MO,65301,-93.2709277,38.7066907
13467,Juan,Ramsey,M,(763) 780-9400,8450 University Avenue Ne, Fridley, MN,55432,-93.2654947,45.1210157
13468,Garrett,Henson,M,(641) 423-6767,4151 Fourth Street Sw, Mason City, IA,50401,-93.2623717,43.1455285
13470,Mikayla,Sanford,F,(641) 648-5145,840 South Oak Street, Iowa Falls, IA,50126,-93.2604181,42.5023653
13471,Kimora,Wyatt,F,(417) 334-5005,2050 West Hwy 76, Branson, MO,65616,-93.2598508,36.639031
13473,Justice,Serrano,F,(417) 865-4545,1923 East Kearney, Springfield, MO,65803,-93.2587239,37.2417189
13474,Tia,Nelson,F,(417) 886-8209,2021 East Independence, Springfield, MO,65804,-93.2583145,37.14422
13475,Nikhil,Cook,M,(318) 371-9290,1379 Homer Road, Minden, LA,71055,-93.2512595,32.6280537
13476,Brooklynn,Sloan,F,(507) 455-0049,1130 W Frontage Rd, Owatonna, MN,55060,-93.2498478,44.0979888
13477,Maximillian,Shah,M,(337) 477-3785,3451 Nelson Road, Lake Charles, LA,70605,-93.2459912,30.1952222
13479,Brayden,Dawson,M,(417) 581-2761,2004 West Marler Lane, Ozark, MO,65721,-93.2279992,37.0011102
13481,Nicolas,Bonilla,M,(952) 431-9700,7835 150th St West, Apple Valley, MN,55124,-93.2245864,44.7343725
13482,Randall,Stout,M,(660) 886-6852,855 S Cherokee Drive, Marshall, MO,65340,-93.2164477,39.1115692
13483,Ashanti,Mcpherson,F,(763) 689-0606,2101 Second Avenue Se, Cambridge, MN,55008,-93.1978575,45.5702241
13484,Avah,Raymond,F,(337) 436-3909,2500 N. Martin Luther King Hwy, Lake Charles, LA,70601,-93.1795688,30.2687504
13485,Layton,Braun,M,608 647 7141,2401 US HWY 14 E,RICHLAND CENTER,WI,53581,-93.1784648,30.2091252
13486,Meredith,Roberts,F,479 229 2502,1172 OLD HIGHWAY 7 S,DARDANELLE,AR,72834,-93.1664819,35.21795
13487,Chance,Stephenson,M,(479) 229-2502,1047 State Highway 27N, Dardanelle, AR,72834,-93.1649526,35.2198176
13488,Taniyah,Hutchinson,F,(651) 686-7428,1360 Town Centre Drive, Eagan, MN,55123,-93.1618224,44.8288993
13489,Rudy,Hurst,M,(337) 477-7799,3415 Us 14, Lake Charles, LA,70607,-93.1574611,30.1582169
13491,John,Romero,M,(870) 365-8400,1417 Hwy 62/65 N, Harrison, AR,72601,-93.1388947,36.2689889
13492,Cruz,Santos,M,(417) 345-6166,1250 West Dallas, Buffalo, MO,65622,-93.1061415,37.6390488
13493,Summer,Santiago,F,479 967 9777,2409 E MAIN ST,RUSSELLVILLE,AR,72802,-93.1052745,35.2803277
13494,Deon,Parsons,M,(870) 246-2459,109 W.P. Malone Dr, Arkadelphia, AR,71923,-93.094931,34.120052
13495,Jayson,Irwin,M,870 246 2459,109 WP MALONE DR,ARKADELPHIA,AR,71923,-93.094931,34.120052
13496,Marely,Henson,F,(501) 624-2498,1601 Albert Pike Blv, Hot Springs, AR,71913,-93.0893302,34.4909175
13497,Adison,Rivas,F,501 624 2498,1601 ALBERT PIKE RD,HOT SPRINGS,AR,71913,-93.0893302,34.4909175
13499,Patricia,Nash,F,(660) 258-7416,937 Park Circle Dr, Brookfield, MO,64628,-93.0727394,39.7677388
13500,Leyla,Best,F,(318) 352-5607,925 Keyser Ave, Natchitoches, LA,71457,-93.0667724,31.7502312
13501,Ahmad,Ayala,M,(651) 486-7001,850 East County rd E, Vadnais Heights, MN,55127,-93.064439,45.0491763
13502,Jaylon,Osborn,M,(501) 623-7605,4019 Central Avenue, Hot Springs, AR,71913,-93.0604687,34.4545852
13503,Slade,Glass,M,501 623 7605,4019 CENTRAL AVE,HOT SPRINGS,AR,71913,-93.0604687,34.4545852
13504,Chloe,Campbell,F,(318) 927-2091,906 West Main Street, Homer, LA,71040,-93.0536358,32.8035916
13505,Antonio,Bryan,M,(641) 791-5322,300 East 31St Street South, Newton, IA,50208,-93.0144552,41.7014735
13506,Hector,Schmitt,M,(651) 464-9740,200 S.W. 12th St, Forest Lake, MN,55025,-93.002151,45.2767286
13507,Caden,Clark,M,(320) 629-5845,1100 Hillside Avenue, Pine City, MN,55063,-92.9775911,45.8170452
13508,Sabrina,Hanna,F,(970) 522-0600,1510 West Main, Sterling, CO,80751,-92.956398,35.2429864
13509,Carolyn,Merritt,F,(972) 436-3099,801 West Main, Lewisville, TX,75067,-92.9450765,35.2419242
13510,Cloe,Harris,F,(641) 753-7846,2802 S Center Street, Marshalltown, IA,50158,-92.9089532,42.011986
13512,Anika,Murillo,F,(641) 628-9881,403 East Oskaloosa, Pella, IA,50219,-92.9015837,41.3960252
13513,Dale,Merritt,M,(651) 438-2400,1752 No. Frontage, Hastings, MN,55033,-92.8918536,44.7408362
13514,Karter,Fitzgerald,M,(641) 437-7181,1101 North 18th Street, Centerville, IA,52544,-92.8680071,40.7432116
13515,Reina,Finley,F,870 836 8000,950 CALIFORNIA AVE SW,CAMDEN,AR,71701,-92.8368594,33.5671961
13516,Kadyn,Patel,M,501 337 9485,1910 MARTIN LUTHER KING BLVD,MALVERN,AR,72104,-92.8327846,34.390629
13517,Joselyn,Vang,F,(651) 439-7476,5815 Norell Ave, Oak Park Heights, MN,55082,-92.8314866,45.0328842
13518,Brenton,Walton,M,(660) 882-7422,1920 Main Street, Boonville, MO,65233,-92.7390389,38.9561992
13519,Araceli,Johnson,F,(641) 236-4999,208 West Street South, Grinnell, IA,50112,-92.7271844,41.7335244
13520,Marissa,Silva,F,(715) 386-1101,2222 Crest View Drive, Hudson, WI,54016,-92.727143,44.9591264
13521,Jorge,Coleman,M,715 386 1101,2222 CREST VIEW DR,HUDSON,WI,54016,-92.727143,44.9591264
13522,Jared,Cannon,M,501 354 0290,1621 NORTH BUSINESS 9,MORRILTON,AR,72110,-92.7267627,35.1688405
13523,Andres,Sanders,M,(573) 346-3588,1517 East Us Hwy 54, Camdenton, MO,65020,-92.7255517,38.0214863
13524,Yoselin,Ortega,F,(318) 259-4149,184 Old Winfield Rd, Jonesboro, LA,71251,-92.7056923,32.2280035
13525,Cory,Roth,M,(870) 836-4538,1270 State Hwy 4 Bypass Sw, Camden, AR,71701,-92.6799105,33.568082
13527,Titus,Franco,M,(417) 683-4194,1309 Nw 12th Ave, Ava, MO,65608,-92.676536,36.9594172
13529,Melina,Sutton,F,(318) 335-2502,739 Hwy 165 S., Oakdale, LA,71463,-92.673924,30.7997343
13531,Ellie,Braun,F,(641) 673-3839,2203 Avenue A West, Oskaloosa, IA,52577,-92.6699266,41.2985859
13532,Valentino,Gonzalez,M,(870) 862-2128,2730 Northwest Ave, El Dorado, AR,71730,-92.6686627,33.2421071
13533,Tessa,Steele,F,870 862 2128,2730 N WEST AVE,EL DORADO,AR,71730,-92.6686627,33.2421071
13534,Dahlia,Pearson,F,(337) 824-4838,303 Interstate Dr, Jennings, LA,70546,-92.6590756,30.2445601
13536,Whitney,Henderson,F,(318) 628-2194,5940 Hwy 167 North, Winnfield, LA,71483,-92.6568573,31.9503475
13538,Imani,Travis,F,(417) 588-2268,1800 S Jefferson, Lebanon, MO,65536,-92.6459041,37.6635604
13539,Alexandria,Potter,F,(318) 251-1168,1201 N Service Road East, Ruston, LA,71270,-92.6241629,32.5435404
13544,Rayan,Harrell,M,(573) 348-6445,4252 Hwy 54, Osage Beach, MO,65065,-92.6152727,38.1484586
13546,Josiah,Newman,M,(870) 453-5947,168 Walmart Drive, Flippin, AR,72634,-92.6045361,36.2752798
13548,Marcel,Norton,M,(715) 483-1399,2212 Glacier Drive, St Croix Falls, WI,54024,-92.6038221,45.4000425
13549,Harley,Howell,F,715 483 1399,2212 GLACIER DR,SAINT CROIX FALLS,WI,54024,-92.6038221,45.4000425
13551,Ryan,Jennings,F,(501) 860-6135,17309 I-30, Benton, AR,72015,-92.5798411,34.5769876
13552,Avery,Levine,M,501 860 6135,17309 INTERSTATE 30 S,BENTON,AR,72015,-92.5798411,34.5769876
13555,Kelsey,Kerr,F,(660) 627-7100,2206 North Baltimore, Kirksville, MO,63501,-92.5795729,40.2166614
13557,Damien,Gardner,M,715 246 5509,250 RICHMOND WAY,NEW RICHMOND,WI,54017,-92.5404897,45.0993175
13558,Jimena,Salas,F,(507) 280-7733,3400 North West 55th Street, Rochester, MN,55901,-92.5113012,44.0769735
13560,Jamir,Parsons,M,501 328 9570,3900 DAVE WARD DR,CONWAY,AR,72034,-92.4951947,35.07288
13561,Jonathan,Klein,M,501 847 2857,400 BRYANT AVE,BRYANT,AR,72022,-92.4943051,34.6241585
13562,Lydia,Nash,F,501 868 4659,19301 CANTRELL RD,LITTLE ROCK,AR,72223,-92.4859651,34.8095571
13563,Cara,Mercado,F,(319) 352-5260,1201 4th S.W., Waverly, IA,50677,-92.4734843,42.7136805
13564,Thaddeus,Huynh,M,(660) 385-5783,705 East Briggs Drive, Macon, MO,63552,-92.4638948,39.7538664
13565,Kelsie,Burton,F,479 443 7679,3919 N MALL AVE,FAYETTEVILLE,AR,72703,-92.4582631,31.2766848
13566,Sergio,Pierce,M,(641) 682-1715,1940 Venture Drive, Ottumwa, IA,52501,-92.4555968,41.0125086
13568,Maurice,Norton,M,(501) 745-2498,1966 Hwy 65 South, Clinton, AR,72031,-92.454428,35.5667595
13569,Jamar,Ray,M,501 745 2498,1966 HIGHWAY 65 S,CLINTON,AR,72031,-92.454428,35.5667595
13570,Malia,Mclaughlin,F,(218) 878-0737,1308 Hwy 33 South, Cloquet, MN,55720,-92.4519514,46.7034631
13571,Kinsley,Mccarty,F,(318) 445-2300,2050 North Mall Blvd, Alexandria, LA,71301,-92.4517573,31.2785342
13572,Marcos,Ritter,M,(319) 277-6391,525 Brandilynn Blvd, Cedar Falls, IA,50613,-92.4400267,42.4868337
13573,Robert,Huffman,M,(501) 329-0023,1155 Hwy 65 North, Conway, AR,72032,-92.4369037,35.1086464
13575,Donna,Prince,F,(337) 457-7392,1960 W. Laurel Street, Eunice, LA,70535,-92.4361116,30.4949873
13576,Cassandra,Meza,F,(660) 263-3113,1301 Hwy 24 East, Moberly, MO,65270,-92.4207445,39.4471255
13577,Karissa,Griffith,F,501 223 0604,700 S BOWMAN RD,LITTLE ROCK,AR,72211,-92.4101162,34.7484792
13579,Ariel,Haney,M,(318) 640-6900,3636 Monroe Highway, Pineville, LA,71360,-92.4066033,31.3671355
13581,Melanie,Moon,F,(318) 368-2535,1002 Sterlington Hwy, Farmerville, LA,71241,-92.3979205,32.7719162
13583,Julie,Barrera,F,870 942 7171,1308 S ROCK ST,SHERIDAN,AR,72150,-92.3970333,34.2913907
13584,Kristin,Zhang,F,501 851 6102,12001 MAUMELLE BLVD,NORTH LITTLE ROCK,AR,72113,-92.394869,34.8319862
13587,Zoey,Leonard,F,(337) 783-6387,729 Oddfellows Rd., Crowley, LA,70526,-92.3646354,30.2332115
13588,Emilio,Kidd,M,(573) 449-0815,405 Nifong Blvd, Columbia, MO,65201,-92.3336076,38.9120117
13589,Keon,Baxter,M,(319) 232-3661,1334 Flammang Drive, Waterloo, IA,50702,-92.3304871,42.4584077
13590,Jaqueline,Shields,F,(573) 499-4935,415 Conley Road, Columbia, MO,65201,-92.2967368,38.9549785
13591,Cory,Vang,M,(337) 363-5623,891 E La Salle St, Ville Platte, LA,70586,-92.2609699,30.6872405
13592,Courtney,Wong,F,(417) 926-5107,2100 North Main, Mountain Grove, MO,65711,-92.2595335,37.1498889
13593,Zara,Wu,F,501 833 0972,9053 HIGHWAY 107,SHERWOOD,AR,72120,-92.2368648,34.8387393
13594,Laney,Cummings,F,(573) 635-8283,724 Stadium West Blvd, Jefferson City, MO,65109,-92.2199959,38.5799963
13596,Nico,Dudley,M,(218) 727-1310,4740 Mall Drive, Hermantown, MN,55811,-92.1840906,46.8173317
13598,Troy,Hamilton,M,(585) 786-0700,2348 Route #19, Warsaw, NY,14569,-92.1756628,38.488804
13599,Alivia,Mcknight,F,(845) 896-8192,2400 Route #9, Fishkill, NY,12524,-92.1756612,38.4887949
13600,Jovan,Stokes,M,(318) 322-0127,1025 Glenwood Drive, West Monroe, LA,71291,-92.1544423,32.5080559
13601,Bryanna,Figueroa,F,(573) 336-5103,185 St Robert Blvd, Saint Robert, MO,65584,-92.1522065,37.8249974
13602,Avery,Hudson,F,(501) 985-8731,2000 John Harden Dr, Jacksonville, AR,72076,-92.1125495,34.8851231
13603,Jaida,Huffman,F,501 985 8731,2000 JOHN HARDEN DR,JACKSONVILLE,AR,72076,-92.1125495,34.8851231
13606,Asher,Andersen,M,(715) 392-6060,3705 Tower Avenue, Superior, WI,54880,-92.1069088,46.6946102
13607,Guillermo,Reed,M,715 392 6060,3705 TOWER AVE,SUPERIOR,WI,54880,-92.1069088,46.6946102
13610,Lorelai,Barnes,F,(318) 992-6651,2426 East Oak Street, Jena, LA,71342,-92.1058627,31.6738443
13611,Ezekiel,Duarte,M,(318) 324-0016,2701 Louisville Avenue, Monroe, LA,71201,-92.0986146,32.525847
13614,Ashlynn,Salinas,F,(337) 893-6485,3005 Charity St, Abbeville, LA,70510,-92.0949531,29.9730463
13615,Juan,Horton,M,(337) 989-1626,3142 Ambassador Caffery Pkwy, Lafayette, LA,70506,-92.078564,30.1873079
13617,Bennett,Frey,M,(337) 942-9853,1629 East Cresswell Lane, Opelousas, LA,70570,-92.0659922,30.5206742
13618,Jerry,Keller,M,(318) 253-4069,7162 Hwy 1, Mansura, LA,71350,-92.0625395,31.0956428
13621,Kamila,Maynard,F,(318) 253-4069,7162 Hwy 1, Marksville, LA,71351,-92.0610251,31.1007043
13623,Derick,Dudley,M,501 941 5200,304 S ROCKWOOD DR,CABOT,AR,72023,-92.0407192,34.9763931
13626,Alison,Pratt,F,(337) 232-1677,1229 Ne Evangeline Thruway, Lafayette (North), LA,70501,-92.0065584,30.2194756
13627,Cael,Lester,M,870 534 7054,5501 S OLIVE ST,PINE BLUFF,AR,71603,-92.0030495,34.1737863
13629,Adam,Khan,M,(641) 472-6858,1800 W. Burlington Ave., Fairfield, IA,52556,-91.9863439,41.0064445
13630,Vivian,Lester,F,(417) 967-3302,1433 So. Sam Houston Blvd, Houston, MO,65483,-91.9621833,37.3083081
13631,Daniella,Meadows,F,(573) 642-6877,1701 North Bluff Street, Fulton, MO,65251,-91.9457599,38.864125
13632,Heidy,Bolton,F,(870) 364-2165,910 Unity Road, Crossett, AR,71635,-91.9421529,33.1362478
13634,Kamron,Flowers,M,870 364 2165,910 UNITY RD,CROSSETT,AR,71635,-91.9421529,33.1362478
13635,Davin,Pruitt,M,(985) 395-2094,973 Hwy 90 East, Bayou Vista, LA,70380,-91.9394837,30.0817257
13636,Johanna,Hodges,F,(715) 235-6565,180 Cedar Falls Road, Menomonie, WI,54751,-91.9306004,44.9105068
13637,Diya,Murphy,F,715 235 6565,180 CEDAR FALLS RD,MENOMONIE,WI,54751,-91.9306004,44.9105068
13638,Mohamed,Warren,M,(319) 334-7128,111 20th Avenue Sw, Independence, IA,50644,-91.9196433,42.4682021
13639,Lillie,Vazquez,F,(337) 332-1280,1400 Rees Street, Breaux Bridge, LA,70517,-91.9045548,30.2853237
13642,Kassandra,Stafford,F,(573) 581-4500,4820 So. Clark St, Mexico, MO,65265,-91.8906423,39.1204158
13643,Leyla,Mckay,F,(318) 281-9384,2030 East Madison, Bastrop, LA,71220,-91.8868567,32.7775665
13644,Karma,Mcmillan,F,(337) 394-5525,2310 N Main, St. Martinville, LA,70582,-91.8213963,30.1455422
13645,Anabella,Shields,F,(337) 367-9333,1205 E Admiral Doyle, New Iberia, LA,70560,-91.8152165,29.9861695
13647,Jackson,Burch,M,870 367 0409,427 HIGHWAY 425 N,MONTICELLO,AR,71655,-91.8047665,33.6357831
13649,Michelle,Fox,F,(573) 341-9145,500 South Bishop, Rolla, MO,65401,-91.7790712,37.9375867
13650,Kane,Stanton,M,715 234 6990,2501 WEST AVE,RICE LAKE,WI,54868,-91.762359,45.4759653
13651,Leslie,Mathews,F,(318) 728-6437,2004 So. Julia St., Rayville, LA,71269,-91.759887,32.466582
13652,Abbey,Boone,F,(563) 382-8737,1798 Old Stage Road, Decorah, IA,52101,-91.7536936,43.2914973
13654,Isabela,Huff,F,(715) 234-6990,2800 Pioneer Ave, Rice Lake, WI,54868,-91.7433,45.4739087
13655,Lana,Velasquez,F,(318) 435-3438,3360 Front Street, Winnsboro, LA,71295,-91.7292512,32.1808277
13656,Eugene,Beasley,M,(319) 653-7213,530 Hwy 1 South, Washington, IA,52353,-91.7167004,41.3028015
13657,Sherlyn,Greene,F,501 268 2207,3509 E RACE AVE,SEARCY,AR,72143,-91.6873424,35.2481309
13658,Kaley,Sosa,F,(319) 393-0444,2645 Blairs Ferry Rd, Cedar Rapids, IA,52402,-91.6821607,42.0322889
13659,Tyson,Shepard,M,(870) 793-9004,3150 Harrison Street, Batesville, AR,72501,-91.6141803,35.7626465
13662,Marianna,Moran,F,870 793 9004,3150 HARRISON ST,BATESVILLE,AR,72501,-91.6141803,35.7626465
13663,Donovan,Livingston,M,(870) 994-7520,219 Highway 412, Ash Flat, AR,72513,-91.6070494,36.2415129
13666,Keyon,Brock,M,(319) 337-3116,1001 Hwy 1 West, Iowa City, IA,52246,-91.5542819,41.6457072
13667,Ian,Hubbard,M,(573) 729-6151,1101 Hwy 32 West, Salem, MO,65560,-91.5460512,37.6341199
13668,Alessandra,Costa,F,(319) 385-4600,1045 No. Grand Avenue, Mt. Pleasant, IA,52641,-91.5418103,40.9788923
13669,Adeline,Kline,F,(417) 264-7195,333 East Walnut, Thayer, MO,65791,-91.5327277,36.5249054
13670,Stella,Dickerson,F,(573) 437-4156,1208 West Highwsy 28, Owensville, MO,65066,-91.5197242,38.3352252
13672,Dalia,Mays,F,(337) 828-2418,200 Northwest Blvd, Franklin, LA,70538,-91.513057,29.8141558
13673,Tessa,Forbes,F,(870) 382-5800,Highway 65 South, Dumas, AR,71639,-91.4843597,33.8879987
13675,Charity,Snyder,F,(563) 927-3377,1220 West Main, Manchester, IA,52057,-91.4781523,42.482176
13678,Dante,Chan,M,715 634 8228,15594 STATE HIGHWAY 77,HAYWARD,WI,54843,-91.4707988,46.0180327
13680,Amiyah,Farley,F,(225) 638-8609,2050 False River Drive, New Roads, LA,70760,-91.459611,30.6852013
13681,Dale,Pruitt,M,(715) 834-0733,3915 Gateway Drive, Eau Claire, WI,54701,-91.4283377,44.7762738
13682,Abram,Werner,M,715 834 0733,3915 GATEWAY DR,EAU CLAIRE,WI,54701,-91.4283377,44.7762738
13684,Jaida,Luna,F,715 738 2254,2786 COMMERCIAL BLVD,CHIPPEWA FALLS,WI,54729,-91.4218027,44.8835267
13685,Isabel,Spears,F,(319) 524-6941,300 No. Park Drive, Keokuk, IA,52632,-91.4106172,40.4176619
13686,Hanna,Mann,F,(573) 885-2501,100 Ozark Dr, Cuba, MO,65453,-91.4018871,38.0732601
13689,Jade,Li,F,(573) 221-5610,3650 Star Dust Drive, Hannibal, MO,63401,-91.4000896,39.7245709
13690,Mariam,Lawrence,F,(318) 428-9631,711 East Main Street, Oak Grove, LA,71263,-91.3809046,32.8602531
13692,Annie,Reynolds,F,(601) 442-2895,314 Sgt. S. Prentiss Dr., Natchez, MS,39120,-91.3717777,31.553397
13694,Kamari,Anthony,F,(217) 223-9930,5211 Broadway St, Quincy, IL,62301,-91.3324629,39.9381572
13695,Mohammad,Gaines,M,(319) 462-4311,102 Chamber Drive, Anamosa, IA,52205,-91.2659152,42.1051628
13697,Braedon,Finley,M,870 523 2500,2500 MALCOLM AVE,NEWPORT,AR,72112,-91.2500254,35.6071487
13699,Rayna,Powers,F,(225) 336-4061,2808 Court Street, Port Allen, LA,70767,-91.243386,30.452484
13700,Joslyn,Newman,F,(225) 687-2550,58485 Bellview Road, Plaquemine, LA,70764,-91.2366353,30.274583
13703,Kristin,Carter,F,608 788 1870,4622 MORMON COULEE RD,LA CROSSE,WI,54601,-91.2136215,43.7664473
13704,Nehemiah,Hull,M,(608) 781-8282,3107 Market Place, Onalaska, WI,54650,-91.183657,43.8797918
13705,Conner,Meyers,M,(319) 753-6526,324 West Agency Road, West Burlington, IA,52655,-91.1608987,40.8141829
